ID,GESTION,CATEGORIA,MES,BIMESTRE,TRIMESTRE,CUATRIMESTRE,SEMESTRE,ADUANA,NANDINA,PARTIDA,SUBPARTIDA,CAPITULO,SECCION,PAIS,AREA,MEDIO,VIA,DEPTO,CUCI,GCE,SECTOR,CODACT,CIIU_SECCION,CIIU,TNT,TNT_GRUPO,TNT_CLASE,KILBRU,KILNET,FINUNI,VALOR
170,1992,1,1,1,1,1,1,0,2608000000,2608,260800,26,5,23,40,8,2,5,2875,210,3,C4,C,1320,3,11,1,199720,187736,94000,103617
171,1992,1,1,1,1,1,1,0,2616100000,2616,261610,26,5,23,40,8,2,5,28911,210,3,C9,C,1320,8,11,1,280,264,132,16170
172,1992,1,1,1,1,1,1,0,2608000000,2608,260800,26,5,23,40,8,3,5,2875,210,3,C4,C,1320,3,11,1,243416,228811,111954,123409
173,1992,1,1,1,1,1,1,0,2616100000,2616,261610,26,5,23,40,8,3,5,28911,210,3,C9,C,1320,8,11,1,584,549,268,32826
174,1992,1,1,1,1,1,1,0,2608000000,2608,260800,26,5,23,40,9,2,5,2875,210,3,C4,C,1320,3,11,1,546972,514153,244784,269828
175,1992,1,1,1,1,1,1,0,2616100000,2616,261610,26,5,23,40,9,2,5,28911,210,3,C9,C,1320,8,11,1,1037,975,464,56838
176,1992,1,1,1,1,1,1,0,8107100000,8107,810710,81,15,23,40,9,2,5,68982,220,4,D24,D,2720,30,11,1,6051,5688,2708,9850
177,1992,1,1,1,1,1,1,0,2617100000,2617,261710,26,5,23,40,9,3,5,28799,210,3,C6,C,1320,5,11,1,87386,82055,54453,78938
178,1992,1,1,1,1,1,1,0,2609000000,2609,260900,26,5,63,10,9,8,5,2876,210,3,C3,C,1320,2,11,1,54778,52910,14021,77355
179,1992,1,1,1,1,1,1,0,2607000000,2607,260700,26,5,87,40,8,2,5,2874,210,3,C7,C,1320,6,11,1,97166,91336,45120,23873
180,1992,1,1,1,1,1,1,0,2608000000,2608,260800,26,5,87,40,8,2,5,2875,210,3,C4,C,1320,3,11,1,2283141,2071256,857814,961337
181,1992,1,1,1,1,1,1,0,2616100000,2616,261610,26,5,87,40,8,2,5,28911,210,3,C9,C,1320,8,11,1,12744,11550,4796,594087
182,1992,1,1,1,1,1,1,0,2607000000,2607,260700,26,5,87,40,8,3,5,2874,210,3,C7,C,1320,6,11,1,238493,224183,165778,87714
183,1992,1,1,1,1,1,1,0,2608000000,2608,260800,26,5,87,40,8,3,5,2875,210,3,C4,C,1320,3,11,1,2363190,2221396,1049411,1156782
184,1992,1,1,1,1,1,1,0,2616100000,2616,261610,26,5,87,40,8,3,5,28911,210,3,C9,C,1320,8,11,1,4817,4531,2537,310769
185,1992,1,1,1,1,1,1,0,2528100000,2528,252810,25,5,105,10,9,8,5,27894,210,3,C12,C,1421,30,11,1,42300,42210,42210,4221
186,1992,1,1,1,1,1,1,0,2617100000,2617,261710,26,5,211,10,8,2,5,28799,210,3,C6,C,1320,5,11,1,30827,30000,20061,25583
187,1992,1,1,1,1,1,1,0,8110001000,8110,811000,81,15,211,10,8,2,5,68993,220,4,D20,D,2720,5,11,1,124917,122568,101047,138119
188,1992,1,1,1,1,1,1,0,2611000000,2611,261100,26,5,249,32,8,2,5,28792,210,3,C5,C,1320,4,11,1,20060,18656,12925,64808
189,1992,1,1,1,1,1,1,0,2609000000,2609,260900,26,5,249,32,9,3,5,2876,210,3,C3,C,1320,2,11,1,20107,19992,9196,50888
190,1992,1,1,1,1,1,1,0,2607000000,2607,260700,26,5,275,40,8,2,5,2874,210,3,C7,C,1320,6,11,1,21196,20560,9074,4801
191,1992,1,1,1,1,1,1,0,2608000000,2608,260800,26,5,275,40,8,2,5,2875,210,3,C4,C,1320,3,11,1,663945,633204,239541,312716
192,1992,1,1,1,1,1,1,0,2616100000,2616,261610,26,5,275,40,8,2,5,28911,210,3,C9,C,1320,8,11,1,5089,4799,1850,226611
193,1992,1,1,1,1,1,1,0,2607000000,2607,260700,26,5,275,40,8,3,5,2874,210,3,C7,C,1320,6,11,1,41993,40734,24458,12941
194,1992,1,1,1,1,1,1,0,2616100000,2616,261610,26,5,275,40,8,3,5,28911,210,3,C9,C,1320,8,11,1,291,282,166,20334
195,1992,1,1,1,1,1,1,0,7106911000,7106,710691,71,14,275,40,5,9,5,68113,220,4,D23,D,2720,8,11,1,2154,2024,2020,247440
196,1992,1,1,1,1,1,1,0,2609000000,2609,260900,26,5,455,54,9,3,5,2876,210,3,C3,C,1320,2,11,1,120244,115428,74999,414458
197,1992,1,1,1,1,1,1,0,2608000000,2608,260800,26,5,628,40,8,2,5,2875,210,3,C4,C,1320,3,11,1,9984906,9385812,4602992,5073923
198,1992,1,1,1,1,1,1,0,2616100000,2616,261610,26,5,628,40,8,2,5,28911,210,3,C9,C,1320,8,11,1,15094,14188,6868,841291
199,1992,1,1,1,1,1,1,0,8110009000,8110,811000,81,15,628,40,8,2,5,68993,220,4,D20,D,2720,5,11,1,230714,223630,186813,256707
200,1992,1,1,1,1,1,1,0,2607000000,2607,260700,26,5,628,40,8,3,5,2874,210,3,C7,C,1320,6,11,1,397326,373486,195520,103451
201,1992,1,1,1,1,1,1,0,2616100000,2616,261610,26,5,628,40,8,3,5,28911,210,3,C9,C,1320,8,11,1,2674,2514,1316,161201
202,1992,1,1,1,1,1,1,0,4409109000,4409,440910,44,9,63,10,9,5,6,2483,220,4,D13,D,2010,16,21,2,224000,224000,126335,110393
203,1992,1,1,1,1,1,1,0,9403600000,9403,940360,94,20,63,10,9,5,6,82159,610,4,D30,D,3610,34,21,2,596,596,596,4378
204,1992,1,1,1,1,1,1,0,2709000000,2709,270900,27,5,63,10,10,7,6,3330,310,2,C2,C,1110,31,12,1,800000,800000,800000,71510
205,1992,1,1,1,1,1,1,0,0603100000,0603,060310,06,2,249,32,5,9,6,29271,630,1,A61,A,0112,34,21,2,5984,5984,5984,9859
206,1992,1,1,1,1,1,1,0,9403901000,9403,940390,94,20,23,40,9,3,7,8218,610,4,D30,D,3610,34,21,2,9400,9400,9400,18836
207,1992,1,1,1,1,1,1,0,4409109000,4409,440910,44,9,23,40,9,3,7,2483,220,4,D13,D,2010,16,21,2,2539,2193,979,2077
208,1992,1,1,1,1,1,1,0,4407009010,4407,440700,44,9,53,56,9,4,7,24501,220,4,D13,D,2010,16,21,2,42588,42588,11229,23200
209,1992,1,1,1,1,1,1,0,4407009090,4407,440700,44,9,53,56,9,4,7,24501,220,4,D13,D,2010,16,21,2,12552,12552,12552,12131
210,1992,1,1,1,1,1,1,0,6104690000,6104,610469,61,11,63,10,5,9,7,84426,620,4,D11,D,1810,34,21,2,250,240,240,3780
211,1992,1,1,1,1,1,1,0,6203290000,6203,620329,62,11,63,10,5,9,7,84123,620,4,D11,D,1810,34,21,2,175,170,170,637
212,1992,1,1,1,1,1,1,0,6212900000,6212,621290,62,11,63,10,5,9,7,84552,630,4,D11,D,1810,34,21,2,2593,2568,2568,37855
213,1992,1,1,1,1,1,1,0,4407009010,4407,440700,44,9,63,10,8,5,7,24501,220,4,D13,D,2010,16,21,2,394900,394900,178402,118566
214,1992,1,1,1,1,1,1,0,4407009011,4407,440700,44,9,63,10,8,5,7,24501,220,4,D13,D,2010,16,21,2,163470,163470,86525,60085
215,1992,1,1,1,1,1,1,0,4407009012,4407,440700,44,9,63,10,8,5,7,24501,220,4,D13,D,2010,16,21,2,734940,734940,413472,325856
216,1992,1,1,1,1,1,1,0,4407009016,4407,440700,44,9,63,10,8,5,7,24501,220,4,D13,D,2010,16,21,2,27700,27700,10106,7580
217,1992,1,1,1,1,1,1,0,4409109000,4409,440910,44,9,63,10,8,5,7,2483,220,4,D13,D,2010,16,21,2,25000,25000,8626,10029
218,1992,1,1,1,1,1,1,0,4410900000,4410,441090,44,9,63,10,8,5,7,63423,220,4,D13,D,2021,16,21,2,23600,23600,16087,8711
219,1992,1,1,1,1,1,1,0,4412101000,4412,441210,44,9,63,10,8,5,7,63431,220,4,D13,D,2021,16,21,2,28000,28000,5678,10335
220,1992,1,1,1,1,1,1,0,4407009011,4407,440700,44,9,63,10,8,8,7,24501,220,4,D13,D,2010,16,21,2,101695,101695,101695,76998
221,1992,1,1,1,1,1,1,0,4407009012,4407,440700,44,9,63,10,8,8,7,24501,220,4,D13,D,2010,16,21,2,57952,57952,57952,29931
222,1992,1,1,1,1,1,1,0,4407009010,4407,440700,44,9,63,10,9,5,7,24501,220,4,D13,D,2010,16,21,2,74580,74580,39718,27978
223,1992,1,1,1,1,1,1,0,4407009012,4407,440700,44,9,63,10,9,5,7,24501,220,4,D13,D,2010,16,21,2,473228,473228,287586,194203
224,1992,1,1,1,1,1,1,0,4409109000,4409,440910,44,9,63,10,9,5,7,2483,220,4,D13,D,2010,16,21,2,56000,56000,37284,29987
225,1992,1,1,1,1,1,1,0,5205120000,5205,520512,52,11,63,10,9,5,7,65133,220,4,D9,D,1711,17,21,2,14954,13660,13660,47775
226,1992,1,1,1,1,1,1,0,4101290000,4101,410129,41,8,63,10,9,6,7,21111,210,4,D10,D,1511,15,21,2,22000,22000,22000,15400
227,1992,1,1,1,1,1,1,0,4407009010,4407,440700,44,9,63,10,9,6,7,24501,220,4,D13,D,2010,16,21,2,26085,26085,15068,10840
228,1992,1,1,1,1,1,1,0,7403220000,7403,740322,74,15,63,10,9,8,7,68214,220,4,D29,D,2720,30,11,1,3640,3640,3640,2158
229,1992,1,1,1,1,1,1,0,7404000000,7404,740400,74,15,63,10,9,8,7,28821,210,4,D24,D,3710,30,11,1,16286,16286,16286,9654
230,1992,1,1,1,1,1,1,0,7602000000,7602,760200,76,15,63,10,9,8,7,28823,210,4,D29,D,3710,30,11,1,2112,2112,2112,1252
231,1992,1,1,1,1,1,1,0,7902000000,7902,790200,79,15,63,10,9,8,7,28825,210,4,D29,D,2720,3,11,1,2756,2456,2456,1634
232,1992,1,1,1,1,1,1,0,2711210000,2711,271121,27,5,63,10,10,5,7,3432,310,2,C1,C,1110,19,12,1,240998163,240998163,240998163,16892458
233,1992,1,1,1,1,1,1,0,1201009000,1201,120100,12,2,90,39,11,7,7,2222,111,1,A4,A,0111,18,21,2,1485775,1485775,1485775,364015
234,1992,1,1,1,1,1,1,0,4407002090,4407,440700,44,9,105,10,5,9,7,24501,220,4,D13,D,2010,16,21,2,28000,28000,28000,1880
235,1992,1,1,1,1,1,1,0,0708200000,0708,070820,07,2,105,10,8,4,7,05457,112,1,A11,A,0112,34,21,2,180000,180000,180000,45600
236,1992,1,1,1,1,1,1,0,0713309000,0713,071330,07,2,105,10,8,4,7,05423,112,1,A11,A,0111,34,21,2,74000,74000,74000,22200
237,1992,1,1,1,1,1,1,0,1206009000,1206,120600,12,2,105,10,8,4,7,2224,111,1,A14,A,0111,34,21,2,150650,150240,150240,45072
238,1992,1,1,1,1,1,1,0,0708200000,0708,070820,07,2,105,10,9,4,7,05457,112,1,A11,A,0112,34,21,2,115000,115000,115000,29900
239,1992,1,1,1,1,1,1,0,4404100000,4404,440410,44,9,105,10,9,4,7,63491,210,1,A10,A,0200,16,21,2,108000,108000,108000,2160
240,1992,1,1,1,1,1,1,0,2304000000,2304,230400,23,4,169,10,9,3,7,08131,220,4,D5,D,1514,18,21,2,501110,500000,500000,110000
241,1992,1,1,1,1,1,1,0,5001000000,5001,500100,50,11,190,57,9,3,7,26141,210,1,A11,A,0122,34,21,2,3700,3700,3700,46990
242,1992,1,1,1,1,1,1,0,2304000000,2304,230400,23,4,211,10,8,3,7,08131,220,4,D5,D,1514,18,21,2,600000,600000,600000,135600
243,1992,1,1,1,1,1,1,0,1208100000,1208,120810,12,2,211,10,9,2,7,2239,121,4,D5,D,1514,18,21,2,350400,350000,350000,93450
244,1992,1,1,1,1,1,1,0,2304000000,2304,230400,23,4,211,10,9,2,7,08131,220,4,D5,D,1514,18,21,2,350400,350000,350000,93450
245,1992,1,1,1,1,1,1,0,2008910000,2008,200891,20,4,211,10,9,3,7,05896,122,4,D6,D,1513,34,21,2,11990,11990,11990,30029
246,1992,1,1,1,1,1,1,0,2304000000,2304,230400,23,4,211,10,9,3,7,08131,220,4,D5,D,1514,18,21,2,700000,700000,700000,158200
247,1992,1,1,1,1,1,1,0,3923100000,3923,392310,39,7,211,10,9,3,7,89319,220,4,D29,D,2520,34,21,2,60040,60040,60040,90060
248,1992,1,1,1,1,1,1,0,4101290000,4101,410129,41,8,211,10,9,3,7,21111,210,4,D10,D,1511,15,21,2,18000,18000,18000,4140
249,1992,1,1,1,1,1,1,0,4104220000,4104,410422,41,8,211,10,9,3,7,61141,220,4,D10,D,1911,15,21,2,113000,113000,113000,179550
250,1992,1,1,1,1,1,1,0,6110100000,6110,611010,61,11,211,10,9,3,7,8453,620,4,D9,D,1730,34,21,2,50,50,50,5184
251,1992,1,1,1,1,1,1,0,9403600000,9403,940360,94,20,211,10,9,3,7,82159,610,4,D30,D,3610,34,21,2,48,48,48,750
252,1992,1,1,1,1,1,1,0,9603100000,9603,960310,96,20,211,10,9,3,7,89972,220,4,D29,D,3699,34,21,2,4500,4500,4500,34
253,1992,1,1,1,1,1,1,0,2711110000,2711,271111,27,5,211,10,11,3,7,3431,322,2,C1,C,1110,31,12,1,590650,590650,590650,118130
254,1992,1,1,1,1,1,1,0,5205130000,5205,520513,52,11,245,40,9,3,7,65133,220,4,D9,D,1711,17,21,2,12323,11010,11010,35230
255,1992,1,1,1,1,1,1,0,4407009012,4407,440700,44,9,249,32,9,3,7,24501,220,4,D13,D,2010,16,21,2,190972,190972,115679,124926
256,1992,1,1,1,1,1,1,0,4407009012,4407,440700,44,9,249,32,8,3,7,24501,220,4,D13,D,2010,16,21,2,16000,16000,10000,9300
257,1992,1,1,1,1,1,1,0,4407009012,4407,440700,44,9,249,32,8,4,7,24501,220,4,D13,D,2010,16,21,2,388270,388270,230687,294190
258,1992,1,1,1,1,1,1,0,4407009012,4407,440700,44,9,249,32,9,3,7,24501,220,4,D13,D,2010,16,21,2,593079,593079,376651,288513
259,1992,1,1,1,1,1,1,0,4407009012,4407,440700,44,9,249,32,9,4,7,24501,220,4,D13,D,2010,16,21,2,37900,37900,24024,32432
260,1992,1,1,1,1,1,1,0,4104220000,4104,410422,41,8,386,40,9,3,7,61141,220,4,D10,D,1911,15,21,2,57000,57000,57000,113400
261,1992,1,1,1,1,1,1,0,4104220000,4104,410422,41,8,386,40,9,3,7,61141,220,4,D10,D,1911,15,21,2,76000,76000,76000,156600
262,1992,1,1,1,1,1,1,0,4408009010,4408,440800,44,9,399,50,9,3,7,24501,220,4,D13,D,2021,16,21,2,5330,5223,3384,18085
263,1992,1,1,1,1,1,1,0,4408009092,4408,440800,44,9,399,50,9,3,7,24501,220,4,D13,D,2021,16,21,2,83048,66305,32626,106852
264,1992,1,1,1,1,1,1,0,2008910000,2008,200891,20,4,399,50,9,3,7,05896,122,4,D6,D,1513,34,21,2,13500,13500,13500,45600
265,1992,1,1,1,1,1,1,0,4408009012,4408,440800,44,9,399,50,9,3,7,24501,220,4,D13,D,2021,16,21,2,13610,9997,6073,36631
266,1992,1,1,1,1,1,1,0,4408009092,4408,440800,44,9,399,50,9,3,7,24501,220,4,D13,D,2021,16,21,2,23547,19773,9907,20326
267,1992,1,1,1,1,1,1,0,4407009010,4407,440700,44,9,493,10,9,3,7,24501,220,4,D13,D,2010,16,21,2,32803,32803,27001,24301
268,1992,1,1,1,1,1,1,0,4407009012,4407,440700,44,9,493,10,9,3,7,24501,220,4,D13,D,2010,16,21,2,46007,46007,26218,27140
269,1992,1,1,1,1,1,1,0,2601110000,2601,260111,26,5,586,10,9,4,7,2815,210,3,C10,C,1310,30,11,1,14625000,14316000,14316000,180382
270,1992,1,1,1,1,1,1,0,2602000000,2602,260200,26,5,586,10,9,4,7,2877,210,3,C10,C,1320,30,11,1,102000,100000,100000,4000
271,1992,1,1,1,1,1,1,0,4108000000,4108,410800,41,8,589,10,5,9,7,61181,220,4,D10,D,1911,15,21,2,2954,2954,2954,31853
272,1992,1,1,1,1,1,1,0,4109000000,4109,410900,41,8,589,10,5,9,7,61183,220,4,D10,D,1911,15,21,2,12412,12412,12412,106922
273,1992,1,1,1,1,1,1,0,2306300000,2306,230630,23,4,589,10,8,6,7,08135,220,4,D31,D,1514,34,21,2,100260,100000,100000,16000
274,1992,1,1,1,1,1,1,0,4408009010,4408,440800,44,9,589,10,9,3,7,24501,220,4,D13,D,2021,16,21,2,10130,9007,5835,23310
275,1992,1,1,1,1,1,1,0,1507900000,1507,150790,15,3,589,10,9,6,7,42119,121,4,D5,D,1514,18,21,2,325940,298141,316064,269477
276,1992,1,1,1,1,1,1,0,2207100000,2207,220710,22,4,589,10,9,6,7,51215,220,4,D3,D,1551,13,21,2,1211847,702107,864192,163498
277,1992,1,1,1,1,1,1,0,2304000000,2304,230400,23,4,589,10,9,6,7,08131,220,4,D5,D,1514,18,21,2,1904573,1900000,1900000,463000
278,1992,1,1,1,1,1,1,0,4101290000,4101,410129,41,8,589,10,9,6,7,21111,210,4,D10,D,1511,15,21,2,24800,24800,24800,35340
279,1992,1,1,1,1,1,1,0,5201000000,5201,520100,52,11,589,10,9,6,7,2631,210,1,A7,A,0111,17,21,2,100000,100000,100000,75000
280,1992,1,1,1,1,1,1,0,6114100000,6114,611410,61,11,628,40,5,9,7,84599,620,4,D11,D,1810,34,21,2,591,591,591,500
281,1992,1,1,1,1,1,1,0,4407009010,4407,440700,44,9,845,10,8,5,7,24501,220,4,D13,D,2010,16,21,2,90000,90000,32498,23874
282,1992,1,1,1,1,1,1,0,4407009012,4407,440700,44,9,845,10,8,5,7,24501,220,4,D13,D,2010,16,21,2,30000,30000,7500,6113
283,1992,1,1,1,1,1,1,0,4412109000,4412,441210,44,9,850,10,5,9,7,63431,220,4,D13,D,2021,16,21,2,32135,32135,19299,54685
284,1992,1,1,1,1,1,1,0,4407009012,4407,440700,44,9,850,10,9,3,7,24501,220,4,D13,D,2010,16,21,2,44910,44910,29050,26491
285,1992,1,1,1,1,1,1,0,0802400010,0802,080240,08,2,169,10,9,3,8,05777,112,1,A1,A,0113,9,21,2,32760,31200,31200,60258
286,1992,1,1,1,1,1,1,0,4407009012,4407,440700,44,9,249,32,9,1,8,24501,220,4,D13,D,2010,16,21,2,400000,400000,400000,188563
287,1992,1,1,1,1,1,1,0,0802400010,0802,080240,08,2,249,32,9,3,8,05777,112,1,A1,A,0113,9,21,2,212940,202800,202800,348048
288,1992,1,1,1,1,1,1,0,0802400010,0802,080240,08,2,573,40,9,3,8,05777,112,1,A1,A,0113,9,21,2,32760,31200,31200,60060
289,1992,1,1,1,1,1,1,0,0802400010,0802,080240,08,2,628,40,9,3,8,05777,112,1,A1,A,0113,9,21,2,81900,78000,78000,167138
290,1992,1,1,1,1,1,1,0,4011990000,4011,401199,40,7,105,10,9,1,9,62559,530,4,D29,D,2511,14,21,2,17000,17000,17000,16150
291,1992,1,1,1,1,1,1,0,0802400000,0802,080240,08,2,149,30,9,3,9,05777,112,1,A1,A,0113,9,21,2,15600,15600,15600,23705
292,1992,1,1,1,1,1,1,0,0802400000,0802,080240,08,2,249,32,9,3,9,05777,112,1,A1,A,0113,9,21,2,16341,15600,15600,25740
293,1992,1,2,1,1,1,1,0,2710006000,2710,271000,27,5,23,40,5,9,10,33421,321,4,D15,D,2320,31,12,1,21535,21535,21535,9293
294,1992,1,2,1,1,1,1,0,2710006000,2710,271000,27,5,63,10,5,9,10,33421,321,4,D15,D,2320,31,12,1,226771,226771,226771,97856
295,1992,1,2,1,1,1,1,0,2710006000,2710,271000,27,5,105,10,5,9,10,33421,321,4,D15,D,2320,31,12,1,218758,218758,218758,94399
296,1992,1,2,1,1,1,1,0,2710006000,2710,271000,27,5,149,30,5,9,10,33421,321,4,D15,D,2320,31,12,1,17,17,17,8
297,1992,1,2,1,1,1,1,0,2710006000,2710,271000,27,5,211,10,5,9,10,33421,321,4,D15,D,2320,31,12,1,7240,7240,7240,3125
298,1992,1,2,1,1,1,1,0,2710006000,2710,271000,27,5,239,10,5,9,10,33421,321,4,D15,D,2320,31,12,1,15153,15153,15153,6539
299,1992,1,2,1,1,1,1,0,2710006000,2710,271000,27,5,249,32,5,9,10,33421,321,4,D15,D,2320,31,12,1,846376,846376,846376,365228
300,1992,1,2,1,1,1,1,0,2710006000,2710,271000,27,5,586,10,5,9,10,33421,321,4,D15,D,2320,31,12,1,22297,22297,22297,9621
301,1992,1,2,1,1,1,1,0,2716000000,2716,271600,27,5,589,10,11,999,10,3510,322,5,E1,E,4010,34,21,2,0,0,0,10930
302,1992,1,2,1,1,1,1,0,2710006000,2710,271000,27,5,589,10,5,9,10,33421,321,4,D15,D,2320,31,12,1,7305,7305,7305,3152
303,1992,1,2,1,1,1,1,0,2710006000,2710,271000,27,5,999,99,5,9,10,33421,321,4,D15,D,2320,31,12,1,46645,46645,46645,20128
304,1992,1,2,1,1,1,1,0,2608000000,2608,260800,26,5,275,40,9,2,1,2875,210,3,C4,C,1320,3,11,1,200000,188000,112800,129314
305,1992,1,2,1,1,1,1,0,2304000000,2304,230400,23,4,589,10,8,6,1,08131,220,4,D5,D,1514,18,21,2,600000,600000,600000,145800
306,1992,1,2,1,1,1,1,0,0901110000,0901,090111,09,2,23,40,9,3,2,07111,111,1,A2,A,0113,10,21,2,60805,60000,60000,67830
307,1992,1,2,1,1,1,1,0,0901211000,0901,090121,09,2,23,40,9,3,2,0712,122,4,D4,D,1549,10,21,2,36050,36050,36050,24875
308,1992,1,2,1,1,1,1,0,2608000000,2608,260800,26,5,23,40,9,3,2,2875,210,3,C4,C,1320,3,11,1,299952,281954,142410,163259
309,1992,1,2,1,1,1,1,0,2609000000,2609,260900,26,5,23,40,9,3,2,2876,210,3,C3,C,1320,2,11,1,19273,18502,10269,55918
310,1992,1,2,1,1,1,1,0,2611000000,2611,261100,26,5,23,40,9,3,2,28792,210,3,C5,C,1320,4,11,1,51310,49258,35617,199451
311,1992,1,2,1,1,1,1,0,2616100000,2616,261610,26,5,23,40,9,3,2,28911,210,3,C9,C,1320,8,11,1,48,46,23,3082
312,1992,1,2,1,1,1,1,0,2811294000,2811,281129,28,6,23,40,9,3,2,52239,220,4,D24,D,2411,30,11,1,18800,18000,18000,10890
313,1992,1,2,1,1,1,1,0,6110100000,6110,611010,61,11,23,40,5,9,2,8453,620,4,D9,D,1730,34,21,2,735,735,735,17309
314,1992,1,2,1,1,1,1,0,2611000000,2611,261100,26,5,23,40,9,3,2,28792,210,3,C5,C,1320,4,11,1,19720,18931,12719,76863
315,1992,1,2,1,1,1,1,0,0901110000,0901,090111,09,2,53,56,9,3,2,07111,111,1,A2,A,0113,10,21,2,35500,35000,35000,52500
316,1992,1,2,1,1,1,1,0,4202991000,4202,420299,42,8,63,10,5,9,2,83199,620,4,D10,D,1912,15,21,2,9,9,9,140
317,1992,1,2,1,1,1,1,0,5703100000,5703,570310,57,11,63,10,5,9,2,65941,610,4,D9,D,1722,34,21,2,15,15,15,250
318,1992,1,2,1,1,1,1,0,6110100000,6110,611010,61,11,63,10,5,9,2,8453,620,4,D9,D,1730,34,21,2,40,40,40,645
319,1992,1,2,1,1,1,1,0,6308000000,6308,630800,63,11,63,10,5,9,2,65899,620,4,D9,D,1721,34,21,2,107,107,107,1743
320,1992,1,2,1,1,1,1,0,9701100000,9701,970110,97,21,63,10,5,9,2,89611,610,4,D29,D,3699,34,21,2,9,9,9,150
321,1992,1,2,1,1,1,1,0,2811294000,2811,281129,28,6,63,10,8,8,2,52239,220,4,D24,D,2411,30,11,1,20160,20000,20000,15017
322,1992,1,2,1,1,1,1,0,4407009012,4407,440700,44,9,63,10,8,8,2,24501,220,4,D13,D,2010,16,21,2,375444,375444,185981,168921
323,1992,1,2,1,1,1,1,0,8110001000,8110,811000,81,15,63,10,8,8,2,68993,220,4,D20,D,2720,5,11,1,10050,10000,10000,12012
324,1992,1,2,1,1,1,1,0,4407009010,4407,440700,44,9,63,10,9,5,2,24501,220,4,D13,D,2010,16,21,2,29960,29960,15363,13059
325,1992,1,2,1,1,1,1,0,2203000000,2203,220300,22,4,63,10,9,7,2,1123,122,4,D3,D,1553,13,21,2,126500,85200,85200,69000
326,1992,1,2,1,1,1,1,0,6110100000,6110,611010,61,11,69,70,5,9,2,8453,620,4,D9,D,1730,34,21,2,100,100,100,8991
327,1992,1,2,1,1,1,1,0,2608000000,2608,260800,26,5,87,40,9,3,2,2875,210,3,C4,C,1320,3,11,1,1755149,1603632,727800,818497
328,1992,1,2,1,1,1,1,0,2616100000,2616,261610,26,5,87,40,9,3,2,28911,210,3,C9,C,1320,8,11,1,120,113,54,7268
329,1992,1,2,1,1,1,1,0,4202190000,4202,420219,42,8,87,40,5,9,2,83129,620,4,D10,D,1912,15,21,2,54,54,54,868
330,1992,1,2,1,1,1,1,0,4203309000,4203,420330,42,8,87,40,5,9,2,84813,620,4,D10,D,1810,15,21,2,2,2,2,28
331,1992,1,2,1,1,1,1,0,6203290000,6203,620329,62,11,87,40,5,9,2,84123,620,4,D11,D,1810,34,21,2,3,3,3,49
332,1992,1,2,1,1,1,1,0,6505900000,6505,650590,65,12,87,40,5,9,2,84843,620,4,D11,D,1810,34,21,2,6,6,6,98
333,1992,1,2,1,1,1,1,0,6914900000,6914,691490,69,13,87,40,5,9,2,66399,220,4,D29,D,2691,34,21,2,20,20,20,317
334,1992,1,2,1,1,1,1,0,0703200000,0703,070320,07,2,105,10,5,9,2,05452,112,1,A11,A,0112,34,21,2,3450,3000,3000,3000
335,1992,1,2,1,1,1,1,0,2528100000,2528,252810,25,5,105,10,8,4,2,27894,210,3,C12,C,1421,30,11,1,125000,125000,125000,20000
336,1992,1,2,1,1,1,1,0,2528900000,2528,252890,25,5,105,10,8,4,2,27894,210,3,C12,C,1421,30,11,1,175000,175000,175000,28000
337,1992,1,2,1,1,1,1,0,8003001000,8003,800300,80,15,169,10,9,10,2,68721,220,4,D17,D,2720,2,11,1,15449,15000,15000,82770
338,1992,1,2,1,1,1,1,0,0505900000,0505,050590,05,1,211,10,9,3,2,29195,210,1,A11,A,0122,34,21,2,500,500,500,93
339,1992,1,2,1,1,1,1,0,2603000000,2603,260300,26,5,211,10,9,3,2,2831,210,3,C13,C,1320,30,11,1,10000,9400,1309,2828
340,1992,1,2,1,1,1,1,0,4102100000,4102,410210,41,8,211,10,9,3,2,2116,210,4,D10,D,1511,15,21,2,11274,11211,11211,3683
341,1992,1,2,1,1,1,1,0,4102210000,4102,410221,41,8,211,10,9,3,2,2117,210,4,D10,D,1511,15,21,2,480,480,480,920
342,1992,1,2,1,1,1,1,0,4820200000,4820,482020,48,10,211,10,9,3,2,64232,220,4,D29,D,2221,34,21,2,4000,4000,4000,6050
343,1992,1,2,1,1,1,1,0,2528900000,2528,252890,25,5,211,10,9,14,2,27894,210,3,C12,C,1421,30,11,1,260000,260000,260000,33280
344,1992,1,2,1,1,1,1,0,4820200000,4820,482020,48,10,211,10,9,14,2,64232,220,4,D29,D,2221,34,21,2,1068,1068,1068,1815
345,1992,1,2,1,1,1,1,0,9609100000,9609,960910,96,20,211,10,9,14,2,89523,630,4,D29,D,3699,34,21,2,249,249,249,1120
346,1992,1,2,1,1,1,1,0,8003001000,8003,800300,80,15,239,10,9,3,2,68721,220,4,D17,D,2720,2,11,1,1221,1050,1050,7645
347,1992,1,2,1,1,1,1,0,0901110000,0901,090111,09,2,245,40,9,3,2,07111,111,1,A2,A,0113,10,21,2,39760,39200,39200,60368
348,1992,1,2,1,1,1,1,0,6103420000,6103,610342,61,11,245,40,5,9,2,84324,620,4,D11,D,1810,34,21,2,1625,1625,1625,21500
349,1992,1,2,1,1,1,1,0,1008901000,1008,100890,10,2,249,32,9,3,2,04599,111,1,A6,A,0111,34,21,2,18352,18000,18000,18900
